id,name,birthday,height,weight
150832,Gaizka Toquero,1984-08-09 00:00:00,182.88,172
150833,Valentin Roberge,1987-06-09 00:00:00,185.42,161
150869,Thimothee Kolodziejczak,1991-10-01 00:00:00,185.42,165
150872,Wakaso Mubarak,1990-07-25 00:00:00,170.18,159
150922,Caiuby,1988-07-14 00:00:00,182.88,187
150968,Ivan Obradovic,1988-07-25 00:00:00,180.34,174
150969,Ryan McGivern,1990-01-08 00:00:00,187.96,174
151009,John Boye,1987-04-23 00:00:00,185.42,159
151050,Thiago Cionek,1986-04-21 00:00:00,182.88,176
151058,Dani Benitez,1987-04-07 00:00:00,182.88,161
151063,Coke,1987-04-26 00:00:00,175.26,159
151075,Pablo Cendros,1987-04-01 00:00:00,175.26,161
151079,Alejandro Bergantinos,1985-06-07 00:00:00,177.8,161
154192,Dmitriy Verkhovtsov,1986-10-10 00:00:00,187.96,190
154228,Matthieu Saunier,1990-02-07 00:00:00,180.34,170
154229,Christopher Glombard,1989-06-05 00:00:00,177.8,163
154230,Gregory Sertic,1989-08-05 00:00:00,182.88,168
154232,Grzegorz Krychowiak,1990-01-29 00:00:00,185.42,187
154233,Paul Bastien Lasne,1989-01-16 00:00:00,185.42,170
154235,Miroslav Stoch,1989-10-19 00:00:00,170.18,146
154238,Alessandro Crescenzi,1991-09-25 00:00:00,175.26,157
154239,Andrea Bertolacci,1991-01-11 00:00:00,177.8,165
154245,Luca Caldirola,1991-02-01 00:00:00,187.96,174
154246,Joel Chukwuma Obi,1991-05-22 00:00:00,175.26,157
154249,Mattia Destro,1991-03-20 00:00:00,177.8,159
154256,Xavier Torres,1986-11-21 00:00:00,182.88,183
154257,Sergio Busquets,1988-07-16 00:00:00,187.96,168
154259,Jeffren Suarez,1988-01-20 00:00:00,172.72,157
154261,Oliver Klaus,1990-05-04 00:00:00,182.88,176
154264,Pedro Mendes,1990-10-01 00:00:00,187.96,172
154265,Andre Martins,1990-01-21 00:00:00,170.18,137
154267,Diogo Amado,1990-01-21 00:00:00,177.8,159
154268,Wilson Eduardo,1990-07-08 00:00:00,177.8,168
154271,Martin Kelly,1990-04-27 00:00:00,190.5,170
154273,Nathan Eccleston,1990-12-30 00:00:00,177.8,165
154276,Cedric D'Ulivo,1989-08-29 00:00:00,180.34,165
154280,Jordan Ayew,1991-09-11 00:00:00,182.88,179
154433,Boubacar Diabang Dialiba,1988-07-13 00:00:00,177.8,152
154856,Mana Dembele,1988-11-29 00:00:00,182.88,181
154867,Fabrice N'Sakala,1990-07-21 00:00:00,177.8,163
154911,Pavel Komolov,1989-03-10 00:00:00,175.26,148
154928,Roland Gigolaev,1990-01-04 00:00:00,175.26,154
154938,Mikel Balenziaga,1988-02-29 00:00:00,177.8,168
154941,Anestis Argyriou,1988-01-04 00:00:00,182.88,170
154949,Gueida Fofana,1991-05-16 00:00:00,182.88,163
154950,Adrian Basta,1988-12-01 00:00:00,180.34,172
154979,Hugo Bargas,1986-10-22 00:00:00,175.26,154
155050,Federico Fernandez,1989-02-22 00:00:00,190.5,183
155052,Beshart Abdurahimi,1990-07-31 00:00:00,177.8,165
155056,Thiago Ribeiro,1986-02-24 00:00:00,182.88,163
155066,Juan Cuadrado,1988-05-26 00:00:00,177.8,157
155075,Alexandre Barthe,1986-03-05 00:00:00,182.88,174
155122,Alex MacDonald,1990-04-14 00:00:00,170.18,159
155129,Harry Arter,1989-12-28 00:00:00,177.8,154
155246,Angelo da Costa,1983-11-12 00:00:00,185.42,179
155254,Francesco Caputo,1987-08-06 00:00:00,180.34,163
155256,Bartosz Salamon,1991-05-01 00:00:00,195.58,196
155257,Omar El Kaddouri,1990-08-21 00:00:00,185.42,163
155260,Gabriele Angella,1989-04-28 00:00:00,190.5,181
155262,Robert Gucher,1991-02-20 00:00:00,182.88,170
155268,Marcus Diniz,1987-08-01 00:00:00,182.88,176
155273,Marco Calderoni,1989-02-18 00:00:00,180.34,165
155278,Masahudu Alhassan,1992-12-01 00:00:00,175.26,143
155297,Nicolas Martin Gorobsov,1989-11-25 00:00:00,177.8,170
155348,Neven Markovic,1987-02-20 00:00:00,185.42,172
155350,Viktor Genev,1988-10-27 00:00:00,187.96,159
155355,Radosav Petrovic,1989-03-08 00:00:00,193.04,181
155359,Milos Obradovic,1987-03-30 00:00:00,182.88,163
155384,Mark Davies,1988-02-18 00:00:00,180.34,161
155534,Bastian Oczipka,1989-01-12 00:00:00,185.42,192
155548,Kevin Gomis,1989-01-20 00:00:00,185.42,187
155611,Piotr Tomasik,1987-10-31 00:00:00,177.8,159
155623,Ryad Boudebouz,1990-02-19 00:00:00,177.8,163
155638,Mateusz Machaj,1989-06-28 00:00:00,175.26,148
155639,Denis Oliynyk,1987-06-16 00:00:00,177.8,159
155738,Adem Ljajic,1991-09-29 00:00:00,182.88,163
155739,Aleksandar Miljkovic,1990-02-26 00:00:00,182.88,168
155782,Aaron Cresswell,1989-12-15 00:00:00,170.18,146
155913,Matt Ritchie,1989-09-10 00:00:00,172.72,157
155936,Ben Amos,1990-04-10 00:00:00,193.04,168
156007,Joseph Bennett,1990-03-28 00:00:00,177.8,163
156008,Jordan Henderson,1990-06-17 00:00:00,182.88,148
156013,Steve Cook,1991-04-19 00:00:00,185.42,183
156019,Shaun Hutchinson,1990-11-23 00:00:00,187.96,176
156097,Keko,1991-12-27 00:00:00,172.72,150
156105,Amine Linganzi,1989-11-16 00:00:00,185.42,179
156175,Tomas Vaclik,1989-03-29 00:00:00,187.96,187
156534,Aleksandar Tonev,1990-02-03 00:00:00,177.8,152
156546,Kostas Lamprou,1991-09-18 00:00:00,175.26,141
156551,Eliaquim Mangala,1991-02-13 00:00:00,187.96,185
156553,Sergio Padt,1990-06-06 00:00:00,198.12,203
156556,Nelson Oliveira,1991-08-08 00:00:00,185.42,181
156664,Mamadou Samassa,1990-02-16 00:00:00,198.12,187
156693,Maxime Chanot,1989-11-21 00:00:00,185.42,185
156714,Miguel da Silva Jorge Bruno,1984-08-14 00:00:00,195.58,181
156716,Mathieu Philippe Peybernes,1990-10-21 00:00:00,187.96,170
156726,Douglas Costa,1990-09-14 00:00:00,172.72,143
156727,Sandro,1989-03-15 00:00:00,187.96,165
156770,Kevin Greg Wattamaleo,1989-01-25 00:00:00,175.26,172
156793,Fabian Rinaudo,1987-05-08 00:00:00,175.26,172
156937,Lyle Taylor,1990-03-29 00:00:00,187.96,176
157101,Markus Henriksen,1992-07-25 00:00:00,187.96,172
157102,Mushaga Bakenga,1992-08-08 00:00:00,180.34,170
157249,Daniel Mojsov,1987-12-25 00:00:00,190.5,176
157252,Gotoku Sakai,1991-03-14 00:00:00,175.26,163
157284,Zeljko Brkic,1986-07-09 00:00:00,198.12,209
157288,Nemanja Pejcinovic,1987-10-04 00:00:00,185.42,176
157289,Vujadin Savic,1990-07-01 00:00:00,193.04,183
157303,Adam Bogdan,1987-09-27 00:00:00,193.04,198
157369,Itay Shechter,1987-02-22 00:00:00,177.8,170
157375,Benoit Poulain,1987-07-24 00:00:00,185.42,176
157376,Manasse Enza-Yamissi,1989-09-28 00:00:00,190.5,181
157490,Vladimir Volkov,1986-06-06 00:00:00,185.42,176
157560,William Remy,1991-04-04 00:00:00,182.88,174
157561,Steven Joseph-Monrose,1990-07-20 00:00:00,180.34,161
157630,Guram Kashia,1987-07-04 00:00:00,185.42,179
157723,Christian Eriksen,1992-02-14 00:00:00,177.8,157
157729,Gylfi Sigurdsson,1989-09-09 00:00:00,185.42,170
157788,Juhani Ojala,1989-06-19 00:00:00,190.5,187
157806,Moise Brou Apanga,1982-02-04 00:00:00,180.34,174
157838,Nathaniel Clyne,1991-04-05 00:00:00,175.26,148
157856,Vaso Vasic,1990-04-26 00:00:00,185.42,176
157859,Yohan Mollo,1989-07-18 00:00:00,175.26,174
157860,Frederic Duplus,1990-04-07 00:00:00,177.8,161
157865,Alex Sandro,1991-01-26 00:00:00,180.34,172
157869,Marco Natanel Torsiglieri,1988-01-12 00:00:00,190.5,190
157899,Carreno Enrique Javier,1986-11-27 00:00:00,182.88,176
157901,Jagos Vukovic,1988-06-10 00:00:00,193.04,181
157955,Samuel Atrous,1990-02-15 00:00:00,190.5,187
158201,Joel Tillema,1989-09-05 00:00:00,177.8,165
158234,Timothy Chandler,1990-03-29 00:00:00,185.42,185
158235,Jonathan Page,1990-02-08 00:00:00,185.42,172
158237,Kyle Benedictus,1991-12-07 00:00:00,180.34,172
158253,Andreas Wittwer,1990-10-05 00:00:00,172.72,172
158257,Vaclav Kadlec,1992-05-20 00:00:00,180.34,170
158263,Dorlan Pabon,1988-01-24 00:00:00,167.64,161
158278,Dario Vujicevic,1990-04-01 00:00:00,180.34,163
158284,Tomasz Cywka,1988-06-27 00:00:00,180.34,168
158297,Robert Beric,1991-06-17 00:00:00,187.96,176
158545,Michail Antonio,1990-03-28 00:00:00,180.34,174
158581,Luciano Narsingh,1990-09-13 00:00:00,175.26,165
158582,Pawel Wojciechowski,1990-04-24 00:00:00,180.34,148
158783,Paulo Regula,1989-03-12 00:00:00,182.88,157
158818,Liam Smith,1996-04-10 00:00:00,177.8,150
158841,Darryl Lachman,1989-11-11 00:00:00,187.96,181
158844,Lopes Cruz Daniel,1982-06-01 00:00:00,180.34,165
158845,Pape Abdou Paye,1990-05-31 00:00:00,170.18,146
158861,Adam Sarota,1988-12-28 00:00:00,182.88,161
158879,Jan Kirchhoff,1990-10-01 00:00:00,195.58,198
158886,Ermir Lenjani,1989-08-05 00:00:00,175.26,143
158962,Magaye Gueye,1990-07-06 00:00:00,177.8,161
159342,Mateusz Klich,1990-06-13 00:00:00,182.88,165
159352,Ousmane Coulibaly,1989-07-09 00:00:00,182.88,165
159373,Temitope Ayoluwa Obadeyi,1989-10-29 00:00:00,182.88,190
159386,Orhan Ademi,1991-10-28 00:00:00,187.96,187
159394,Douglao,1986-08-15 00:00:00,193.04,185
159452,Mateo Pavlovic,1990-06-09 00:00:00,195.58,198
159465,Celso Ortiz,1989-01-26 00:00:00,175.26,154
159594,Francis Coquelin,1991-05-13 00:00:00,177.8,163
159596,Emmanuel Frimpong,1992-01-10 00:00:00,180.34,148
159598,Rui Fonte,1990-04-23 00:00:00,180.34,163
159606,Andrea Mazzarani,1989-11-06 00:00:00,180.34,163
159663,Conrad Balatoni,1991-01-27 00:00:00,182.88,187
159803,Jonathon Routledge,1989-11-23 00:00:00,182.88,154
159833,Kyle Walker,1990-05-28 00:00:00,177.8,154
159839,Gaetan Charbonnier,1988-12-27 00:00:00,187.96,176
159854,Kelvin Leerdam,1990-06-24 00:00:00,177.8,154
159856,Jonathan Franks,1990-04-08 00:00:00,175.26,161
159881,Xabier Etxeita,1987-10-31 00:00:00,185.42,174
159882,Kevin Theophile-Catherine,1989-10-28 00:00:00,182.88,187
159883,Yohan Thuram Ulien,1988-10-31 00:00:00,187.96,187
159888,Victor Ramos,1989-05-05 00:00:00,190.5,181
160194,Yannick Bolasie,1989-05-24 00:00:00,185.42,185
160196,Denis Stracqualursi,1987-10-20 00:00:00,187.96,187
160211,Mostapha El Kabir,1988-10-05 00:00:00,177.8,168
160220,Alassane Toure,1989-02-09 00:00:00,182.88,161
160222,Yoann Andreu,1989-05-03 00:00:00,177.8,154
160243,Jack Colback,1989-10-24 00:00:00,175.26,154
160367,Ryan Scully,1992-10-29 00:00:00,185.42,168
160370,Sidney Govou,1979-07-27 00:00:00,177.8,170
160447,Adam Smith,1991-04-29 00:00:00,180.34,179
160448,Ryan Mason,1991-06-13 00:00:00,175.26,150
160460,Vasyl Pryima,1991-06-10 00:00:00,185.42,163
160495,Nathaniel Wedderburn,1991-06-30 00:00:00,185.42,187
160496,Junior Stanislas,1989-11-26 00:00:00,182.88,168
160568,Steven Saunders,1991-02-23 00:00:00,187.96,163
160599,Toby Alderweireld,1989-03-02 00:00:00,185.42,179
160627,Cedric Soares,1991-08-31 00:00:00,172.72,148
160628,Vitor Bastos,1990-05-01 00:00:00,190.5,190
160713,Tom Cleverley,1989-08-12 00:00:00,175.26,148
160844,Jaume Costa,1988-03-18 00:00:00,170.18,137
160845,Carles Martinez,1988-01-03 00:00:00,180.34,176
160901,David Moser,1989-03-24 00:00:00,185.42,165
160906,Tom van Weert,1990-06-07 00:00:00,180.34,163
160936,Andrew Little,1989-05-12 00:00:00,182.88,168
160955,Frank Olijve,1989-03-07 00:00:00,175.26,161
161012,Daley Blind,1990-03-09 00:00:00,180.34,159
161014,Harm Zeinstra,1989-07-21 00:00:00,193.04,187
161015,Iago Falque,1990-01-04 00:00:00,175.26,152
161035,Marcos Rojo,1990-03-20 00:00:00,185.42,187
161291,Youssef El Arabi,1987-02-03 00:00:00,182.88,185
161328,Stephan El Shaarawy,1992-10-27 00:00:00,177.8,159
161396,Diego Contento,1990-05-01 00:00:00,177.8,163
161414,Ciaran Clark,1989-09-26 00:00:00,187.96,168
161415,Barry Bannan,1989-12-01 00:00:00,170.18,134
161420,Emmanuel Riviere,1990-03-03 00:00:00,182.88,168
161421,Joshua Guilavogui,1990-09-19 00:00:00,187.96,170
161644,Aaron Taylor-Sinclair,1991-04-08 00:00:00,182.88,176
161651,Jose Canas,1987-05-27 00:00:00,177.8,152
161655,Enock Kofi Adu,1990-09-14 00:00:00,177.8,148
161660,Ciro Immobile,1990-02-20 00:00:00,185.42,172
161661,Isaac Cofie,1991-04-05 00:00:00,180.34,161
161662,Dejan Lazarevic,1990-02-15 00:00:00,175.26,146
161682,Rodney Strasser,1990-03-30 00:00:00,185.42,174
161683,Konstantinos Manolas,1991-06-14 00:00:00,187.96,183
161933,Ronnie Reniers,1987-11-08 00:00:00,177.8,174
161937,Victor Palsson,1991-04-30 00:00:00,185.42,179
162497,Jose Angel,1989-09-05 00:00:00,182.88,170
162548,Gavin Gunning,1991-01-26 00:00:00,187.96,176
162549,Aaron Doran,1991-05-13 00:00:00,170.18,163
162679,Danny Latza,1989-12-07 00:00:00,177.8,168
162680,Sandro Sirigu,1988-10-07 00:00:00,182.88,174
162885,Eugenio Lamanna,1989-08-07 00:00:00,185.42,176
162914,Stophira Sunzu,1989-06-22 00:00:00,187.96,176
163160,Bengali-Fode Koita,1990-10-21 00:00:00,185.42,190
163161,Rick ten Voorde,1991-06-20 00:00:00,187.96,183
163165,Danny Verbeek,1990-08-15 00:00:00,182.88,143
163199,Vladimir Weiss,1989-11-30 00:00:00,172.72,157
163200,James Chester,1989-01-23 00:00:00,180.34,174
163205,Gael Kakuta,1991-06-21 00:00:00,172.72,141
163206,Josh Thompson,1991-02-25 00:00:00,193.04,168
163215,Kris Doolan,1986-12-11 00:00:00,177.8,157
163222,Aaron Muirhead,1990-08-30 00:00:00,187.96,168
163227,Bart Biemans,1988-03-14 00:00:00,182.88,187
163228,Jamie Ness,1991-03-02 00:00:00,177.8,157
163229,Paddy John,1990-02-23 00:00:00,185.42,154
163236,Manu Torres,1989-08-14 00:00:00,185.42,168
163254,David Abdul,1989-08-17 00:00:00,177.8,161
163255,Luigi Sepe,1991-05-08 00:00:00,190.5,198
163557,Emerson,1980-08-16 00:00:00,187.96,176
163604,Karl Darlow,1990-10-08 00:00:00,185.42,174
163605,Pele,1991-09-29 00:00:00,182.88,170
163608,Niek Vossebelt,1991-08-08 00:00:00,182.88,185
163613,Uros Delic,1987-08-10 00:00:00,193.04,183
163616,Luka Milivojevic,1991-04-07 00:00:00,185.42,176
163618,Dorde Cotra,1984-09-13 00:00:00,182.88,179
163641,Lee Cox,1990-06-26 00:00:00,182.88,170
163665,Fernando Varela,1987-11-26 00:00:00,182.88,183
163670,Ivan Perisic,1989-02-02 00:00:00,185.42,179
163674,Moussa Koita,1982-11-19 00:00:00,193.04,207
163815,Ivo Pinto,1990-01-07 00:00:00,182.88,154
163824,Josue,1990-09-17 00:00:00,175.26,165
163827,Ricardo Dias,1991-02-25 00:00:00,187.96,174
163830,Ramon Arcas,1991-01-25 00:00:00,177.8,157
163835,Sergio Oliveira,1992-06-02 00:00:00,180.34,159
163838,Alex,1991-08-27 00:00:00,175.26,148
163839,Andre Claro,1991-03-31 00:00:00,182.88,165
163840,Caetano,1991-04-20 00:00:00,165.1,123
163843,Julio Cesar,1986-09-02 00:00:00,193.04,176
163887,Cristiano,1990-11-29 00:00:00,195.58,198
163892,Palmeira,1989-09-24 00:00:00,187.96,176
163893,Rui Vieira,1991-11-13 00:00:00,187.96,176
163897,Dani,1990-01-17 00:00:00,177.8,148
163901,Anibal Capela,1991-05-08 00:00:00,187.96,185
163907,Nuno Valente,1991-11-22 00:00:00,175.26,148
163918,Vasco Regini,1990-09-09 00:00:00,185.42,170
163919,Pedro Mba Obiang,1992-03-27 00:00:00,185.42,165
163939,Ze Mario,1989-07-16 00:00:00,180.34,154
163971,Didac Vila,1989-06-09 00:00:00,182.88,163
163976,Fabio Santos,1988-05-22 00:00:00,182.88,165
163981,Bruno Verissimo,1976-04-07 00:00:00,172.72,176
163985,Ricardo Campos,1985-07-14 00:00:00,187.96,181
163988,Javier Cohene,1987-05-03 00:00:00,187.96,176
163989,Anselmo,1981-06-06 00:00:00,187.96,185
163994,Steven Vitoria,1987-01-11 00:00:00,195.58,190
163995,Stephane Dasse,1989-11-01 00:00:00,180.34,154
163998,Toy Costa,1977-06-15 00:00:00,175.26,172
163999,Djalmir,1976-03-22 00:00:00,182.88,163
164001,Joao Goncalves,1988-01-18 00:00:00,180.34,146
164017,Paul Marshall,1989-07-09 00:00:00,185.42,174
164029,Ezequiel Munoz,1990-10-08 00:00:00,185.42,181
164031,Nicolas Gaitan,1988-02-23 00:00:00,172.72,150
164033,Ivan Pillud,1986-04-24 00:00:00,177.8,163
164053,Pedro Tiba,1988-08-31 00:00:00,182.88,168
164059,Joao Dias,1986-12-23 00:00:00,180.34,154
164062,Stopira,1988-05-20 00:00:00,180.34,163
164083,Nuno Santos,1980-06-19 00:00:00,180.34,165
164088,Joao Alves Faria Daniel,1987-03-29 00:00:00,185.42,172
164089,Rodrigo Galo,1986-09-19 00:00:00,175.26,146
164091,Leonel Olimpio,1982-08-07 00:00:00,182.88,172
164093,Zequinha,1987-07-01 00:00:00,182.88,163
164098,Luciano,1978-11-12 00:00:00,190.5,198
164099,Mica,1987-09-26 00:00:00,180.34,165
164105,Diogo Cunha,1986-02-10 00:00:00,170.18,132
164106,Helder Castro,1986-01-24 00:00:00,175.26,161
164107,Ludovic,1990-06-18 00:00:00,170.18,137
164115,Adilson,1982-01-01 00:00:00,193.04,194
164120,Miguel Oliveira,1983-08-18 00:00:00,187.96,187
164128,Miguel Rosa,1989-01-13 00:00:00,177.8,148
164130,Andre Albino Carvalho da Cunha,1978-02-16 00:00:00,182.88,183
164134,Luis Carlos,1982-11-25 00:00:00,172.72,143
164135,Manuel Curto,1986-07-09 00:00:00,187.96,183
164137,Barge,1984-01-04 00:00:00,175.26,152
164141,Fabio Ervoes,1987-02-26 00:00:00,185.42,179
164147,Bura,1988-12-17 00:00:00,193.04,187
164151,Mamadou Djikine,1987-05-16 00:00:00,187.96,181
164190,Predrag Stevanovic,1991-03-03 00:00:00,177.8,139
164209,Genaro Snijders,1989-07-29 00:00:00,180.34,152
164210,Lassad Nouioui,1986-03-08 00:00:00,187.96,172
164212,Yazalde,1988-09-10 00:00:00,182.88,190
164221,Yohan Tavares,1988-03-02 00:00:00,187.96,179
164227,Rui Sampaio,1987-05-29 00:00:00,185.42,165
164228,Djamal Mahamat,1983-04-26 00:00:00,187.96,172
164229,Kanu,1984-05-03 00:00:00,187.96,183
164230,Jaime,1989-06-11 00:00:00,187.96,176
164236,Hamadou Tall,1982-12-04 00:00:00,185.42,187
164238,Andre Santos,1989-03-02 00:00:00,177.8,165
164241,Joao Pedro,1986-04-04 00:00:00,175.26,154
164243,Issouf Ouattara,1988-10-07 00:00:00,175.26,159
164246,Nick Viergever,1989-08-03 00:00:00,182.88,172
164259,Felix Kroos,1991-03-12 00:00:00,182.88,172
164270,Jean-Sony Alcenat,1986-01-23 00:00:00,175.26,161
164272,Rodrigo Antonio,1987-07-27 00:00:00,177.8,168
164316,Marafona,1987-05-08 00:00:00,190.5,190
164317,Matos,1979-02-12 00:00:00,190.5,201
164319,Neto,1988-05-26 00:00:00,187.96,157
164323,Ruben Fernandes,1986-05-06 00:00:00,185.42,172
164333,Andre Andre,1989-08-26 00:00:00,175.26,143
164334,Bruno Moreira,1987-09-06 00:00:00,185.42,172
164338,Claudio,1977-08-17 00:00:00,182.88,174
164341,Sandro,1982-05-12 00:00:00,187.96,176
164350,Pires,1981-04-01 00:00:00,175.26,161
164352,Romeo van Dessel,1989-04-09 00:00:00,190.5,183
164354,Pedro Trigueira,1988-01-04 00:00:00,190.5,205
164360,Adama Francois,1989-11-30 00:00:00,193.04,176
164363,Bruno Monteiro,1984-10-05 00:00:00,177.8,161
164367,Sidnei,1986-11-02 00:00:00,175.26,157
164385,Gokhan Tore,1992-01-20 00:00:00,175.26,154
164395,Emidio Rafael,1986-01-24 00:00:00,180.34,165
164397,Diogo Melo,1984-04-18 00:00:00,182.88,185
164424,Valdinho,1989-10-06 00:00:00,177.8,172
164430,Antonio Filipe,1985-04-14 00:00:00,185.42,185
164467,Carlitos,1988-09-24 00:00:00,182.88,154
164470,Nuno Henrique,1986-10-19 00:00:00,185.42,165
164472,Ruben Lima,1989-10-03 00:00:00,175.26,159
164479,Sami,1988-12-18 00:00:00,182.88,168
164481,Yannick N'Djeng,1990-03-11 00:00:00,185.42,176
164494,Marc Vucinovic,1988-09-19 00:00:00,177.8,159
164519,Aleksandar Pesic,1992-05-21 00:00:00,190.5,192
164553,John Sullivan,1991-01-06 00:00:00,182.88,163
164574,Lorenzo Pique,1990-09-17 00:00:00,180.34,172
164582,Mohamed Abdel Wahed,1981-01-19 00:00:00,175.26,168
164676,Ander Herrera,1989-08-14 00:00:00,182.88,161
164678,Mamadou Wague,1990-08-19 00:00:00,190.5,181
164684,James Rodriguez,1991-07-12 00:00:00,180.34,165
164694,Victor Bernardez,1982-05-24 00:00:00,187.96,190
164695,Darko Bodul,1989-01-11 00:00:00,185.42,179
164703,Babatunde Luqmon Adekunle,1984-10-10 00:00:00,177.8,163
164706,Deniz Naki,1989-07-09 00:00:00,175.26,154
164729,Pablo Olivera,1987-12-08 00:00:00,172.72,161
164732,Ilombe Mboyo,1987-04-27 00:00:00,185.42,181
164771,Filipe Brigues,1990-07-24 00:00:00,177.8,159
164852,Pablo Pintos,1987-07-01 00:00:00,182.88,159
164864,Gianmarco Ingrosso,1989-01-28 00:00:00,185.42,181
165518,David Cornell,1991-03-28 00:00:00,187.96,174
165525,"Jeffry Fortes,30",1989-03-22 00:00:00,182.88,165
165526,Sebastian Coates,1990-10-07 00:00:00,195.58,187
165528,Ibrahim Kone,1989-12-05 00:00:00,190.5,187
165583,Sebastien Corchia,1990-11-01 00:00:00,175.26,152
165597,Anthony Bentem,1990-03-19 00:00:00,180.34,165
165599,Serkan Sahin,1988-02-15 00:00:00,175.26,148
165600,Lior Etter,1990-01-21 00:00:00,177.8,139
165607,Jose Carlos,1987-07-17 00:00:00,177.8,150
165608,Maka Mary,1989-03-27 00:00:00,182.88,194
165624,Marcelo Larrondo,1988-02-01 00:00:00,190.5,181
165679,Samba Sow,1989-04-29 00:00:00,185.42,165
165704,Kyle Bartley,1991-05-22 00:00:00,193.04,207
165706,Abraham Gonzalez,1985-07-16 00:00:00,177.8,176
165709,Federico Macheda,1991-08-22 00:00:00,182.88,170
165773,Juan Carlos Paredes,1987-07-08 00:00:00,177.8,159
165823,Chris Smalling,1989-11-22 00:00:00,193.04,198
165825,Bastian Weiser,1990-06-19 00:00:00,175.26,150
165889,Carlao,1986-08-01 00:00:00,190.5,172
165952,Marco Silvestri,1991-03-02 00:00:00,190.5,176
166019,Wahbi Khazri,1991-02-08 00:00:00,182.88,168
166020,Tongo Hamed Doumbia,1989-08-06 00:00:00,190.5,174
166065,Jeroen Tesselaar,1989-01-16 00:00:00,182.88,163
166111,Michel Herrero,1988-07-29 00:00:00,180.34,152
166121,Pablo Cepellini,1991-09-11 00:00:00,175.26,154
166179,Mamoutou N'Diaye,1990-03-15 00:00:00,180.34,168
166302,Gohi Bi Cyriac,1990-08-05 00:00:00,172.72,150
166422,Andros Townsend,1991-07-16 00:00:00,180.34,179
166423,Calum Butcher,1991-02-26 00:00:00,187.96,183
166449,Yuya Osako,1990-05-18 00:00:00,182.88,157
166452,Genki Haraguchi,1991-05-09 00:00:00,177.8,150
166471,Erik Sviatchenko,1991-10-04 00:00:00,185.42,181
166507,Bruno Martignoni,1992-12-12 00:00:00,180.34,170
166509,Lucas Nahuel Castro,1989-04-09 00:00:00,180.34,176
166554,Francesco Migliore,1988-04-17 00:00:00,172.72,165
166557,Nassim Ben Khalifa,1992-01-13 00:00:00,182.88,174
166575,Maxime Lestienne,1992-06-17 00:00:00,175.26,139
166577,Aliou Dia,1990-05-30 00:00:00,180.34,172
166584,Momodou Ceesay,1988-12-24 00:00:00,195.58,185
166585,Luis Filipe Pimenta,1986-03-06 00:00:00,175.26,165
166595,Simone Zaza,1991-06-25 00:00:00,185.42,183
166615,Dusan Cvetinovic,1988-12-24 00:00:00,185.42,174
166618,Yassine El Ghanassy,1990-07-12 00:00:00,175.26,154
166630,Lukman Haruna,1990-12-04 00:00:00,180.34,168
166648,Carlos Bacca,1986-09-08 00:00:00,180.34,170
166653,Takashi Usami,1992-05-06 00:00:00,177.8,150
166660,Pieter Nys,1989-07-13 00:00:00,180.34,141
166663,Jo Christiaens,1988-04-17 00:00:00,187.96,163
166664,Jarno Molenberghs,1989-12-11 00:00:00,177.8,170
166670,Lucas van Eenoo,1991-02-06 00:00:00,175.26,148
166672,Stefan Deloose,1990-01-14 00:00:00,190.5,187
166675,Derrick Tshimanga,1988-11-06 00:00:00,175.26,159
166676,Victor Wanyama,1991-06-25 00:00:00,187.96,168
166679,Guillaume Francois,1990-06-03 00:00:00,175.26,159
166684,Gregory Lazitch,1992-05-26 00:00:00,177.8,148
166686,Samuel Fabris,1991-01-30 00:00:00,175.26,150
166702,"Lolo Reyes,23",1991-06-13 00:00:00,175.26,170
166717,Denis Popovic,1989-10-15 00:00:00,187.96,165
166768,David Mitchell,1990-04-04 00:00:00,182.88,183
166872,Fabricio,1990-02-20 00:00:00,187.96,181
166889,Sally Sarr,1986-05-06 00:00:00,180.34,172
166917,Sambou Yatabare,1989-03-02 00:00:00,190.5,181
166932,Marcel Correia,1989-05-16 00:00:00,185.42,179
166963,Graham Carey,1989-05-20 00:00:00,182.88,163
167008,Pascal Gross,1991-06-15 00:00:00,180.34,168
167027,Abdelaziz Barrada,1989-06-19 00:00:00,177.8,161
167035,Anthony Lopes,1990-10-01 00:00:00,182.88,179
167057,Ivan Santini,1989-05-21 00:00:00,190.5,196
167059,Jordy Deckers,1989-06-20 00:00:00,193.04,183
167065,Sebastian Jung,1990-06-22 00:00:00,177.8,159
167069,Diego Seoane Perez,1988-04-26 00:00:00,180.34,170
167094,Aleksandar Ignjovski,1991-01-27 00:00:00,175.26,154
167151,Isam Merdassi,1989-10-12 00:00:00,175.26,161
167254,Jo-Gook Jung,1984-04-23 00:00:00,185.42,172
167285,Alireza Haghighi,1988-05-02 00:00:00,193.04,176
167369,Alessandro Riedle,1991-08-14 00:00:00,177.8,168
167376,Joao Victor,1988-11-07 00:00:00,182.88,181
167412,Marcio Nascimento Rozario,1983-11-21 00:00:00,187.96,194
167439,Osama Hawsawi,1984-03-31 00:00:00,187.96,176
167491,Andras Gosztonyi,1990-11-07 00:00:00,182.88,176
167555,Romain Grange,1988-07-21 00:00:00,177.8,157
167557,Johan Martial,1991-05-30 00:00:00,182.88,168
167563,James Chambers,1987-02-14 00:00:00,180.34,170
167589,Kevin Vogt,1991-09-23 00:00:00,193.04,187
